datetime,Solar Generation,irradiance,sun_height_angle,air_temperature
2022-06-14 11:00:00,10.457,1028.19,68.08,34.83
2022-06-14 12:00:00,11.131,1031.87,72.82,36.78
2022-06-14 13:00:00,11.456,998.25,69.29,37.97
2022-06-14 14:00:00,11.627,972.52,60.35,38.36
2022-06-14 15:00:00,11.363,752.04,49.55,38.13
2022-06-14 16:00:00,10.75,824.07,38.21,37.06
2022-06-14 17:00:00,9.345,269.99,26.83,35.97
2022-06-14 18:00:00,7.499,284.56,15.71,34.88
2022-06-14 19:00:00,5.187,9.51,5.12,34.42
2022-06-14 20:00:00,2.456,8.87,4.956,32.26
2022-06-14 21:00:00,0.656,8.23,4.792,30.23
2022-06-14 22:00:00,0.25,7.59,4.628,28.06
2022-06-14 23:00:00,0.209,6.949999999999999,4.464,27.16
2022-06-15 00:00:00,0.182,6.31,4.3,27.18
2022-06-15 01:00:00,0.11,5.67,4.136,25.69
2022-06-15 02:00:00,0.068,5.67,4.136,24.49
2022-06-15 03:00:00,0.068,5.67,4.136,22.83
2022-06-15 04:00:00,0.068,5.67,4.136,20.69
2022-06-15 05:00:00,0.068,3.11,3.48,19.24
2022-06-15 06:00:00,0.069,429.02,13.95,20.14
2022-06-15 07:00:00,0.445,562.98,25.0,24.75
2022-06-15 08:00:00,2.313,482.75,36.35,28.5
2022-06-15 09:00:00,5.294,809.33,47.73,31.08
2022-06-15 10:00:00,7.389,767.14,58.67,33.25
2022-06-15 11:00:00,8.868,939.69,68.09,35.23
2022-06-15 12:00:00,9.46,945.43,72.86,36.79
2022-06-15 13:00:00,9.544,753.86,69.35,37.81
2022-06-15 14:00:00,9.662,875.75,60.42,38.39
2022-06-15 15:00:00,9.205,862.94,49.62,38.75
2022-06-15 16:00:00,8.818,450.38,38.27,38.56
2022-06-15 17:00:00,7.64,134.97,26.89,37.87
2022-06-15 18:00:00,5.881,148.05,15.78,37.19
2022-06-15 19:00:00,3.696,275.64,5.19,33.04
2022-06-15 20:00:00,1.504,248.886,5.018000000000001,30.21
2022-06-15 21:00:00,0.342,222.132,4.846,29.45
2022-06-15 22:00:00,0.153,195.378,4.674,28.35
2022-06-15 23:00:00,0.129,168.624,4.502000000000001,27.4
2022-06-16 00:00:00,0.097,141.87,4.33,26.61
2022-06-16 01:00:00,0.092,115.11599999999999,4.158,25.36
2022-06-16 02:00:00,0.092,115.11599999999999,4.158,24.48
2022-06-16 03:00:00,0.092,115.11599999999999,4.158,23.67
2022-06-16 04:00:00,0.092,115.11599999999999,4.158,22.91
2022-06-16 05:00:00,0.092,8.1,3.47,23.59
2022-06-16 06:00:00,0.096,242.97,13.94,22.94
2022-06-16 07:00:00,0.423,644.88,24.98,25.1
2022-06-16 08:00:00,2.388,845.17,36.33,27.14
2022-06-16 09:00:00,5.053,925.73,47.71,29.16
2022-06-16 10:00:00,7.588,833.6,58.66,30.08
2022-06-16 11:00:00,9.135,999.95,68.1,32.17
2022-06-16 12:00:00,9.567,969.29,72.9,33.79
2022-06-16 13:00:00,9.661,502.45,69.41,35.28
2022-06-16 14:00:00,9.743,918.11,60.48,36.05
2022-06-16 15:00:00,9.665,930.75,49.68,36.12
2022-06-16 16:00:00,9.295,732.78,38.33,36.24
2022-06-16 17:00:00,8.465,39.78,26.96,36.11
2022-06-16 18:00:00,7.161,16.28,15.84,35.64
2022-06-16 19:00:00,4.704,182.24,5.25,31.0
2022-06-16 20:00:00,2.237,184.233,5.071,28.18
2022-06-16 21:00:00,0.756,186.226,4.892,26.29
2022-06-16 22:00:00,0.415,188.219,4.713,25.75
2022-06-16 23:00:00,0.359,190.212,4.534,25.53
2022-06-17 00:00:00,0.243,192.20499999999998,4.355,25.26
2022-06-17 01:00:00,0.117,194.198,4.176,25.1
2022-06-17 02:00:00,0.056,194.198,4.176,24.66
2022-06-17 03:00:00,0.048,194.198,4.176,23.77
2022-06-17 04:00:00,0.048,194.198,4.176,22.95
2022-06-17 05:00:00,0.048,202.17,3.46,22.46
2022-06-17 06:00:00,0.054,528.23,13.92,23.27
2022-06-17 07:00:00,0.407,745.2,24.96,25.01
2022-06-17 08:00:00,2.585,889.48,36.31,27.89
2022-06-17 09:00:00,6.122,973.4,47.69,30.61
2022-06-17 10:00:00,8.511,983.6,58.65,33.19
2022-06-17 11:00:00,9.714,899.9,68.1,35.4
2022-06-17 12:00:00,10.45,978.72,72.93,37.09
2022-06-17 13:00:00,10.736,986.92,69.46,38.21
2022-06-17 14:00:00,10.903,1011.2,60.54,38.91
2022-06-17 15:00:00,10.617,963.93,49.74,39.12
2022-06-17 16:00:00,9.68,834.97,38.39,38.99
2022-06-17 17:00:00,8.85,572.37,27.01,38.71
2022-06-17 18:00:00,7.849,649.3,15.9,37.74
2022-06-17 19:00:00,6.092,336.11,5.31,33.94
2022-06-17 20:00:00,3.149,315.16200000000003,5.122999999999999,32.31
2022-06-17 21:00:00,0.86,294.214,4.936,30.9
2022-06-17 22:00:00,0.421,273.266,4.749,29.36
2022-06-17 23:00:00,0.361,252.31799999999998,4.561999999999999,28.02
2022-06-18 00:00:00,0.185,231.37,4.375,26.98
2022-06-18 01:00:00,0.127,210.422,4.188,25.89
2022-06-18 02:00:00,0.079,210.422,4.188,24.81
2022-06-18 03:00:00,0.06,210.422,4.188,23.81
2022-06-18 04:00:00,0.06,210.422,4.188,22.79
2022-06-18 05:00:00,0.055,126.63,3.44,22.04
2022-06-18 06:00:00,0.058,483.1,13.9,22.73
2022-06-18 07:00:00,0.461,737.52,24.93,26.02
2022-06-18 08:00:00,2.775,890.57,36.28,28.15
2022-06-18 09:00:00,6.039,967.94,47.66,30.2
2022-06-18 10:00:00,8.546,959.56,58.63,32.13
2022-06-18 11:00:00,10.217,1023.74,68.09,34.01
2022-06-18 12:00:00,10.97,980.7,72.95,35.48
2022-06-18 13:00:00,11.941,909.11,69.51,36.55
2022-06-18 14:00:00,11.984,1006.48,60.59,36.92
2022-06-18 15:00:00,12.078,76.0,49.79,36.9
2022-06-18 16:00:00,11.669,870.48,38.45,35.37
2022-06-18 17:00:00,11.083,219.46,27.07,35.83
2022-06-18 18:00:00,9.647,50.31,15.95,35.41
2022-06-18 19:00:00,7.212,70.89,5.36,33.69
2022-06-18 20:00:00,3.935,86.169,5.166,31.05
2022-06-18 21:00:00,1.239,101.44800000000001,4.972,29.05
2022-06-18 22:00:00,0.609,116.727,4.7780000000000005,27.51
2022-06-18 23:00:00,0.403,132.006,4.5840000000000005,26.56
2022-06-19 00:00:00,0.257,147.28500000000003,4.390000000000001,25.33
2022-06-19 01:00:00,0.219,162.56400000000002,4.196,23.73
2022-06-19 02:00:00,0.16,162.56400000000002,4.196,22.25
2022-06-19 03:00:00,0.132,162.56400000000002,4.196,20.97
2022-06-19 04:00:00,0.112,162.56400000000002,4.196,19.88
2022-06-19 05:00:00,0.099,223.68,3.42,18.93
2022-06-19 06:00:00,0.1,642.82,13.87,18.82
2022-06-19 07:00:00,0.504,838.01,24.91,18.69
2022-06-19 08:00:00,3.079,950.6,36.25,19.84
2022-06-19 09:00:00,6.224,999.33,47.64,21.41
2022-06-19 10:00:00,8.168,1028.2,58.6,22.58
2022-06-19 11:00:00,9.746,1039.6,68.08,23.73
2022-06-19 12:00:00,10.537,1037.48,72.97,25.16
2022-06-19 13:00:00,11.15,1046.16,69.55,25.68
2022-06-19 14:00:00,11.505,1041.13,60.64,26.63
2022-06-19 15:00:00,11.726,1010.43,49.84,26.71
2022-06-19 16:00:00,11.273,953.36,38.5,26.75
2022-06-19 17:00:00,10.354,851.45,27.12,26.45
2022-06-19 18:00:00,9.247,676.4,16.0,25.5
2022-06-19 19:00:00,7.521,322.16,5.41,24.16
2022-06-19 20:00:00,4.569,302.63800000000003,5.208,22.96
2022-06-19 21:00:00,1.362,283.11600000000004,5.006,22.14
2022-06-19 22:00:00,0.501,263.59400000000005,4.804,21.34
2022-06-19 23:00:00,0.429,244.072,4.602,20.44
2022-06-20 00:00:00,0.39,224.55,4.4,19.62
2022-06-20 01:00:00,0.371,205.02800000000002,4.198,18.87
2022-06-20 02:00:00,0.348,205.02800000000002,4.198,18.17
2022-06-20 03:00:00,0.197,205.02800000000002,4.198,17.5
2022-06-20 04:00:00,0.13,205.02800000000002,4.198,16.85
2022-06-20 05:00:00,0.098,126.94,3.39,16.33
2022-06-20 06:00:00,0.084,569.48,13.84,17.29
2022-06-20 07:00:00,0.442,532.22,24.87,19.8
2022-06-20 08:00:00,2.662,944.02,36.22,21.25
2022-06-20 09:00:00,5.625,613.05,47.6,22.57
2022-06-20 10:00:00,7.514,818.42,58.57,23.35
2022-06-20 11:00:00,8.442,791.32,68.06,24.49
2022-06-20 12:00:00,9.673,870.12,72.97,25.15
2022-06-20 13:00:00,10.153,763.57,69.59,25.86
2022-06-20 14:00:00,10.523,750.32,60.68,26.11
2022-06-20 15:00:00,10.98,620.11,49.89,26.25
2022-06-20 16:00:00,10.546,915.94,38.54,26.08
2022-06-20 17:00:00,9.831,444.13,27.16,25.52
2022-06-20 18:00:00,9.038,229.65,16.05,24.61
2022-06-20 19:00:00,7.345,14.64,5.45,23.55
2022-06-20 20:00:00,4.7,37.662000000000006,5.2410000000000005,22.22
2022-06-20 21:00:00,1.578,60.684000000000005,5.032,20.99
2022-06-20 22:00:00,0.549,83.70600000000002,4.823,19.93
2022-06-20 23:00:00,0.5,106.72800000000001,4.614,19.04
2022-06-21 00:00:00,0.395,129.75,4.405,18.13
2022-06-21 01:00:00,0.297,152.77200000000005,4.196,17.17
2022-06-21 02:00:00,0.251,152.77200000000005,4.196,16.26
2022-06-21 03:00:00,0.227,152.77200000000005,4.196,15.41
2022-06-21 04:00:00,0.205,152.77200000000005,4.196,14.62
2022-06-21 05:00:00,0.155,244.86,3.36,13.87
2022-06-21 06:00:00,0.113,620.44,13.81,14.54
2022-06-21 07:00:00,0.455,819.24,24.84,17.04
2022-06-21 08:00:00,2.859,942.66,36.18,19.19
2022-06-21 09:00:00,6.192,1005.73,47.57,21.01
2022-06-21 10:00:00,7.979,974.22,58.54,22.56
2022-06-21 11:00:00,8.937,1033.79,68.03,24.08
2022-06-21 12:00:00,9.622,910.28,72.98,25.46
2022-06-21 13:00:00,9.61,150.11,69.62,26.51
2022-06-21 14:00:00,9.571,307.56,60.72,27.34
2022-06-21 15:00:00,9.05,902.69,49.93,28.01
2022-06-21 16:00:00,8.662,969.13,38.59,28.29
2022-06-21 17:00:00,7.867,897.67,27.21,27.85
2022-06-21 18:00:00,7.018,618.2,16.09,26.43
2022-06-21 19:00:00,5.839,353.8,5.49,24.52
2022-06-21 20:00:00,3.751,321.358,5.273000000000001,22.86
2022-06-21 21:00:00,1.294,288.916,5.056,21.47
2022-06-21 22:00:00,0.446,256.474,4.839,20.47
2022-06-21 23:00:00,0.373,224.032,4.622,19.32
2022-06-22 00:00:00,0.369,191.59,4.405,18.18
2022-06-22 01:00:00,0.337,159.148,4.188,17.21
2022-06-22 02:00:00,0.244,159.148,4.188,16.27
2022-06-22 03:00:00,0.187,159.148,4.188,15.41
2022-06-22 04:00:00,0.181,159.148,4.188,14.62
2022-06-22 05:00:00,0.182,29.38,3.32,13.99
2022-06-22 06:00:00,0.121,653.17,13.77,14.09
2022-06-22 07:00:00,0.568,848.27,24.8,15.08
2022-06-22 08:00:00,3.081,953.23,36.14,16.4
2022-06-22 09:00:00,6.019,1009.27,47.52,18.03
2022-06-22 10:00:00,7.955,991.43,58.5,19.43
2022-06-22 11:00:00,8.915,981.92,68.0,19.96
2022-06-22 12:00:00,9.25,992.54,72.97,20.57
2022-06-22 13:00:00,9.716,1001.39,69.64,20.92
2022-06-22 14:00:00,9.891,949.92,60.76,21.38
2022-06-22 15:00:00,9.709,952.16,49.97,21.8
2022-06-22 16:00:00,9.215,620.48,38.63,21.72
2022-06-22 17:00:00,8.954,840.55,27.25,21.55
2022-06-22 18:00:00,7.734,668.15,16.13,21.22
2022-06-22 19:00:00,5.81,315.78,5.53,20.48
2022-06-22 20:00:00,3.211,284.69899999999996,5.305000000000001,19.45
2022-06-22 21:00:00,0.8,253.618,5.08,18.53
2022-06-22 22:00:00,0.311,222.53699999999998,4.855,17.75
2022-06-22 23:00:00,0.272,191.45600000000002,4.63,17.14
2022-06-23 00:00:00,0.271,160.375,4.405,16.72
2022-06-23 01:00:00,0.238,129.294,4.18,16.34
2022-06-23 02:00:00,0.176,129.294,4.18,15.85
2022-06-23 03:00:00,0.156,129.294,4.18,15.39
2022-06-23 04:00:00,0.156,129.294,4.18,14.88
2022-06-23 05:00:00,0.159,4.97,3.28,14.58
2022-06-23 06:00:00,0.104,44.38,13.72,14.64
2022-06-23 07:00:00,0.505,593.44,24.75,15.84
2022-06-23 08:00:00,2.904,677.68,36.1,16.9
2022-06-23 09:00:00,6.177,782.94,47.48,18.35
2022-06-23 10:00:00,8.846,445.46,58.46,20.12
2022-06-23 11:00:00,10.126,627.24,67.97,21.58
2022-06-23 12:00:00,10.612,307.55,72.96,22.58
2022-06-23 13:00:00,10.64,742.22,69.65,23.17
2022-06-23 14:00:00,9.896,604.36,60.79,23.36
2022-06-23 15:00:00,9.451,734.72,50.0,23.48
2022-06-23 16:00:00,8.844,797.17,38.66,23.35
2022-06-23 17:00:00,7.509,794.92,27.28,22.75
2022-06-23 18:00:00,6.55,700.4,16.16,21.91
2022-06-23 19:00:00,5.634,137.66,5.56,21.2
2022-06-23 20:00:00,3.422,145.228,5.327,19.91
2022-06-23 21:00:00,1.2,152.796,5.093999999999999,18.51
2022-06-23 22:00:00,0.478,160.364,4.861,17.71
2022-06-23 23:00:00,0.378,167.932,4.628,17.12
2022-06-24 00:00:00,0.304,175.5,4.395,16.2
2022-06-24 01:00:00,0.253,183.068,4.162,15.36
2022-06-24 02:00:00,0.241,183.068,4.162,14.52
2022-06-24 03:00:00,0.216,183.068,4.162,13.74
2022-06-24 04:00:00,0.214,183.068,4.162,13.01
2022-06-24 05:00:00,0.212,213.34,3.23,12.49
2022-06-24 06:00:00,0.168,650.44,13.68,13.18
2022-06-24 07:00:00,0.624,846.86,24.7,15.45
2022-06-24 08:00:00,3.931,953.53,36.05,17.11
2022-06-24 09:00:00,8.618,1002.68,47.43,18.88
2022-06-24 10:00:00,11.373,1030.46,58.41,20.7
2022-06-24 11:00:00,12.051,1037.3,67.93,22.44
2022-06-24 12:00:00,12.3,1039.77,72.94,23.85
2022-06-24 13:00:00,12.76,1049.67,69.67,25.02
2022-06-24 14:00:00,12.699,1032.86,60.81,25.78
2022-06-24 15:00:00,12.576,1021.91,50.03,25.93
2022-06-24 16:00:00,12.325,966.18,38.69,26.1
2022-06-24 17:00:00,11.836,874.46,27.31,25.79
2022-06-24 18:00:00,11.035,701.15,16.19,24.99
2022-06-24 19:00:00,9.094,340.91,5.58,24.13
2022-06-24 20:00:00,5.692,328.47,5.34,22.58
2022-06-24 21:00:00,1.859,316.03000000000003,5.1,21.27
2022-06-24 22:00:00,0.705,303.59000000000003,4.86,20.15
2022-06-24 23:00:00,0.624,291.15000000000003,4.62,19.14
2022-06-25 00:00:00,0.583,278.71000000000004,4.38,18.17
2022-06-25 01:00:00,0.584,266.27,4.140000000000001,17.19
2022-06-25 02:00:00,0.584,266.27,4.140000000000001,16.26
2022-06-25 03:00:00,0.584,266.27,4.140000000000001,15.46
2022-06-25 04:00:00,0.584,266.27,4.140000000000001,14.74
2022-06-25 05:00:00,0.585,216.51,3.18,14.14
2022-06-25 06:00:00,0.481,317.83,13.62,14.87
2022-06-25 07:00:00,0.758,678.48,24.65,17.21
2022-06-25 08:00:00,3.683,574.61,36.0,18.99
2022-06-25 09:00:00,8.004,843.81,47.38,20.81
2022-06-25 10:00:00,10.655,996.19,58.36,22.51
2022-06-25 11:00:00,11.965,1004.16,67.88,23.94
2022-06-25 12:00:00,12.31,1044.23,72.91,25.22
2022-06-25 13:00:00,12.569,1011.56,69.67,26.2
2022-06-25 14:00:00,12.471,900.97,60.83,26.83
2022-06-25 15:00:00,12.11,846.94,50.06,27.12
2022-06-25 16:00:00,11.941,910.26,38.72,26.82
2022-06-25 17:00:00,11.707,680.84,27.34,26.26
2022-06-25 18:00:00,10.802,452.35,16.21,25.17
2022-06-25 19:00:00,9.166,13.39,5.61,23.62
2022-06-25 20:00:00,5.636,14.954,5.362,22.24
2022-06-25 21:00:00,1.802,16.518,5.114,21.02
2022-06-25 22:00:00,0.687,18.082,4.866,19.98
2022-06-25 23:00:00,0.587,19.646,4.618,18.92
2022-06-26 00:00:00,0.537,21.21,4.37,17.78
2022-06-26 01:00:00,0.474,22.774,4.122,16.66
2022-06-26 02:00:00,0.464,22.774,4.122,15.63
2022-06-26 03:00:00,0.463,22.774,4.122,14.87
2022-06-26 04:00:00,0.461,22.774,4.122,14.28
2022-06-26 05:00:00,0.46,29.03,3.13,13.94
2022-06-26 06:00:00,0.364,330.22,13.57,14.37
2022-06-26 07:00:00,0.61,694.82,24.59,17.4
2022-06-26 08:00:00,3.532,944.39,35.94,19.26
2022-06-26 09:00:00,8.355,1014.24,47.32,21.34
2022-06-26 10:00:00,11.543,1048.24,58.31,22.64
2022-06-26 11:00:00,12.128,1059.41,67.83,23.83
2022-06-26 12:00:00,12.594,1057.21,72.88,24.97
2022-06-26 13:00:00,12.796,1060.59,69.67,25.87
2022-06-26 14:00:00,13.007,1050.75,60.85,26.47
2022-06-26 15:00:00,12.869,1028.21,50.08,26.76
2022-06-26 16:00:00,12.586,972.48,38.74,26.63
2022-06-26 17:00:00,11.841,874.65,27.36,26.09
2022-06-26 18:00:00,10.917,575.79,16.23,25.22
2022-06-26 19:00:00,9.172,348.97,5.62,23.82
2022-06-26 20:00:00,5.47,338.175,5.365,22.74
2022-06-26 21:00:00,1.742,327.38,5.11,21.7
2022-06-26 22:00:00,0.684,316.58500000000004,4.855,20.63
2022-06-26 23:00:00,0.612,305.79,4.6,19.78
2022-06-27 00:00:00,0.612,294.995,4.345,18.7
2022-06-27 01:00:00,0.61,284.20000000000005,4.09,17.45
2022-06-27 02:00:00,0.607,284.20000000000005,4.09,16.24
2022-06-27 03:00:00,0.61,284.20000000000005,4.09,15.87
2022-06-27 04:00:00,0.606,284.20000000000005,4.09,15.34
2022-06-27 05:00:00,0.613,241.02,3.07,14.83
2022-06-27 06:00:00,0.564,653.69,13.51,15.23
2022-06-27 07:00:00,0.718,841.9,24.54,17.25
2022-06-27 08:00:00,3.445,961.67,35.88,18.87
2022-06-27 09:00:00,7.854,1016.68,47.26,20.48
2022-06-27 10:00:00,10.278,1044.97,58.25,22.12
2022-06-27 11:00:00,11.457,1067.7,67.77,23.55
2022-06-27 12:00:00,11.804,1059.57,72.84,24.84
2022-06-27 13:00:00,12.04,1046.23,69.66,25.92
2022-06-27 14:00:00,12.153,1009.7,60.86,26.49
2022-06-27 15:00:00,11.823,445.47,50.1,26.81
2022-06-27 16:00:00,11.384,969.28,38.76,26.92
2022-06-27 17:00:00,10.855,892.44,27.38,25.94
2022-06-27 18:00:00,10.031,693.88,16.25,25.02
2022-06-27 19:00:00,8.738,97.81,5.63,25.21
2022-06-27 20:00:00,5.626,106.18,5.368,24.08
2022-06-27 21:00:00,1.966,114.55,5.106,22.74
2022-06-27 22:00:00,0.817,122.92,4.843999999999999,21.26
2022-06-27 23:00:00,0.677,131.29,4.582,19.92
2022-06-28 00:00:00,0.679,139.66,4.32,18.64
2022-06-28 01:00:00,0.677,148.03,4.058,17.43
2022-06-28 02:00:00,0.676,148.03,4.058,16.49
2022-06-28 03:00:00,0.674,148.03,4.058,15.75
2022-06-28 04:00:00,0.672,148.03,4.058,15.15
2022-06-28 05:00:00,0.64,181.51,3.01,14.67
2022-06-28 06:00:00,0.552,389.29999999999995,14.057500000000001,15.23
2022-06-28 07:00:00,0.836,597.0899999999999,25.105000000000004,17.81
2022-06-28 08:00:00,4.081,804.88,36.1525,20.11
2022-06-28 09:00:00,8.8,1012.67,47.2,22.32
2022-06-28 10:00:00,11.011,1046.93,58.18,24.23
2022-06-28 11:00:00,11.489,1063.68,67.71,25.93
2022-06-28 12:00:00,11.963,1061.97,72.79,27.4
2022-06-28 13:00:00,12.339,1059.56,69.65,28.58
2022-06-28 14:00:00,12.473,1055.35,60.86,29.5
2022-06-28 15:00:00,12.272,1025.84,50.11,30.13
2022-06-28 16:00:00,11.876,978.77,38.78,30.42
2022-06-28 17:00:00,11.383,881.2,27.39,30.35
2022-06-28 18:00:00,10.542,732.66,16.26,29.94
2022-06-28 19:00:00,9.162,240.21,5.64,29.24
2022-06-28 20:00:00,5.754,296.12,7.956153846153846,27.6
2022-06-28 21:00:00,1.886,352.03,10.272307692307692,26.2
2022-06-28 22:00:00,0.792,407.94,12.588461538461537,24.71
2022-06-28 23:00:00,0.659,463.85,14.904615384615386,23.17
2022-06-29 00:00:00,0.6,519.76,17.220769230769232,21.69
2022-06-29 01:00:00,0.618,575.67,19.536923076923078,20.32
2022-06-29 02:00:00,0.614,575.67,19.536923076923078,19.04
2022-06-29 03:00:00,0.604,575.67,19.536923076923078,17.92
2022-06-29 04:00:00,0.612,575.67,19.536923076923078,17.1
2022-06-29 05:00:00,0.61,575.67,19.536923076923078,17.06
2022-06-29 06:00:00,0.547,575.67,19.536923076923078,17.31
2022-06-29 07:00:00,0.777,575.67,19.536923076923078,19.82
2022-06-29 08:00:00,3.754,967.04,35.75,22.75
2022-06-29 09:00:00,8.984,1016.69,47.14,25.28
2022-06-29 10:00:00,11.641,1050.16,58.12,27.61
2022-06-29 11:00:00,12.586,1056.21,67.65,29.29
2022-06-29 12:00:00,13.166,1059.05,72.74,30.33
2022-06-29 13:00:00,13.449,1062.97,69.63,30.97
2022-06-29 14:00:00,13.422,1052.75,60.86,31.35
2022-06-29 15:00:00,13.14,1023.79,50.12,31.51
2022-06-29 16:00:00,12.72,487.07,38.79,31.35
2022-06-29 17:00:00,11.937,879.22,27.4,30.82
2022-06-29 18:00:00,10.836,725.87,16.26,29.96
2022-06-29 19:00:00,9.051,385.76,5.64,28.48
2022-06-29 20:00:00,5.433,368.212,5.3629999999999995,26.77
2022-06-29 21:00:00,1.765,350.664,5.085999999999999,25.37
2022-06-29 22:00:00,0.774,333.116,4.809,24.24
2022-06-29 23:00:00,0.71,315.568,4.532,23.24
2022-06-30 00:00:00,0.713,298.02,4.255,22.23
2022-06-30 01:00:00,0.715,280.472,3.9779999999999998,21.13
2022-06-30 02:00:00,0.709,280.472,3.9779999999999998,20.2
2022-06-30 03:00:00,0.713,280.472,3.9779999999999998,19.33
2022-06-30 04:00:00,0.691,280.472,3.9779999999999998,18.49
2022-06-30 05:00:00,0.607,210.28,2.87,17.82
2022-06-30 06:00:00,0.446,623.61,13.31,17.99
2022-06-30 07:00:00,0.613,846.19,24.34,20.3
2022-06-30 08:00:00,2.998,953.04,35.68,22.05
2022-06-30 09:00:00,7.26,1003.26,47.07,23.89
2022-06-30 10:00:00,10.782,992.69,58.05,25.33
2022-06-30 11:00:00,12.192,989.82,67.57,26.5
2022-06-30 12:00:00,12.536,1030.43,72.68,27.34
2022-06-30 13:00:00,12.779,1051.25,69.6,28.18
2022-06-30 14:00:00,13.043,959.33,60.86,28.95
2022-06-30 15:00:00,13.018,984.8,50.12,29.38
2022-06-30 16:00:00,12.236,561.74,38.79,29.34
2022-06-30 17:00:00,11.328,863.17,27.41,28.95
2022-06-30 18:00:00,10.199,624.66,16.27,28.18
2022-06-30 19:00:00,8.802,263.94,5.64,27.63
2022-06-30 20:00:00,5.202,254.358,5.3549999999999995,26.14
2022-06-30 21:00:00,1.666,244.776,5.069999999999999,24.59
2022-06-30 22:00:00,0.708,235.194,4.785,23.13
2022-06-30 23:00:00,0.662,225.612,4.5,20.85
2022-07-01 00:00:00,0.661,216.03,4.215,18.43
2022-07-01 01:00:00,0.657,206.448,3.9299999999999997,17.12
2022-07-01 02:00:00,0.668,206.448,3.9299999999999997,16.43
2022-07-01 03:00:00,0.652,206.448,3.9299999999999997,15.95
2022-07-01 04:00:00,0.649,206.448,3.9299999999999997,15.55
2022-07-01 05:00:00,0.571,168.12,2.79,15.2
2022-07-01 06:00:00,0.407,648.51,13.24,15.7
2022-07-01 07:00:00,0.736,850.13,24.26,17.71
2022-07-01 08:00:00,3.769,960.07,35.61,20.17
2022-07-01 09:00:00,8.39,1007.37,46.99,22.72
2022-07-01 10:00:00,10.972,1046.68,57.97,25.1
2022-07-01 11:00:00,11.436,1056.84,67.5,27.18
2022-07-01 12:00:00,11.914,1054.74,72.61,28.81
2022-07-01 13:00:00,12.293,1052.76,69.57,30.13
2022-07-01 14:00:00,12.736,1055.02,60.85,31.18
2022-07-01 15:00:00,12.635,1027.37,50.12,31.9
2022-07-01 16:00:00,12.077,975.49,38.79,32.25
2022-07-01 17:00:00,11.511,874.17,27.41,32.21
2022-07-01 18:00:00,10.681,702.18,16.26,31.88
2022-07-01 19:00:00,9.246,214.9,5.63,31.03
2022-07-01 20:00:00,5.482,196.386,5.338,29.8
2022-07-01 21:00:00,1.659,177.872,5.046,28.18
2022-07-01 22:00:00,0.641,159.358,4.754,26.76
2022-07-01 23:00:00,0.583,140.844,4.462,25.86
2022-07-02 00:00:00,0.579,122.33,4.17,24.82
2022-07-02 01:00:00,0.582,103.816,3.878,23.89
2022-07-02 02:00:00,0.58,103.816,3.878,22.96
2022-07-02 03:00:00,0.587,103.816,3.878,22.12
2022-07-02 04:00:00,0.584,103.816,3.878,21.37
2022-07-02 05:00:00,0.578,29.76,2.71,20.76
2022-07-02 06:00:00,0.462,35.86,13.16,21.03
2022-07-02 07:00:00,0.613,764.41,24.19,21.89
2022-07-02 08:00:00,2.994,922.55,35.54,23.46
2022-07-02 09:00:00,7.014,979.94,46.92,25.3
2022-07-02 10:00:00,10.011,1015.03,57.89,27.3
2022-07-02 11:00:00,11.449,997.28,67.41,29.35
2022-07-02 12:00:00,11.878,1013.36,72.54,31.14
2022-07-02 13:00:00,12.058,737.52,69.53,32.67
2022-07-02 14:00:00,12.308,1006.35,60.83,33.77
2022-07-02 15:00:00,12.334,995.73,50.12,34.43
2022-07-02 16:00:00,12.063,934.19,38.79,34.66
2022-07-02 17:00:00,11.657,824.41,27.4,34.35
2022-07-02 18:00:00,10.472,665.66,16.25,33.99
2022-07-02 19:00:00,8.533,150.82,5.61,32.08
2022-07-02 20:00:00,4.788,141.345,5.312,30.24
2022-07-02 21:00:00,1.466,131.87,5.014,28.77
2022-07-02 22:00:00,0.616,122.395,4.716,27.6
2022-07-02 23:00:00,0.517,112.91999999999999,4.418,26.33
2022-07-03 00:00:00,0.491,103.445,4.12,25.18
2022-07-03 01:00:00,0.464,93.97,3.822,24.17
2022-07-03 02:00:00,0.467,93.97,3.822,22.99
2022-07-03 03:00:00,0.419,93.97,3.822,21.85
2022-07-03 04:00:00,0.292,93.97,3.822,21.1
2022-07-03 05:00:00,0.25,56.07,2.63,21.11
2022-07-03 06:00:00,0.145,502.26,13.08,21.57
2022-07-03 07:00:00,0.29,780.65,24.11,23.59
2022-07-03 08:00:00,2.379,914.76,35.46,25.47
2022-07-03 09:00:00,5.706,981.51,46.84,27.03
2022-07-03 10:00:00,7.968,1022.18,57.81,28.58
2022-07-03 11:00:00,9.117,905.56,67.33,30.37
2022-07-03 12:00:00,10.139,1037.59,72.46,31.54
2022-07-03 13:00:00,10.123,1029.32,69.48,32.21
2022-07-03 14:00:00,10.271,949.87,60.81,32.84
2022-07-03 15:00:00,10.909,961.78,50.1,33.11
2022-07-03 16:00:00,11.317,948.85,38.78,33.35
2022-07-03 17:00:00,10.392,874.58,27.39,32.54
2022-07-03 18:00:00,8.855,467.08,16.24,31.78
2022-07-03 19:00:00,7.304,4.46,5.59,28.4
2022-07-03 20:00:00,4.435,12.268,5.285,27.52
